,1800,1801,1802,1803,1804,1805,1806,1807,1808,1809,1810,1811,1812,1813,1814,1815,1816,1817,1818,1819,1820,1821,1822,1823,1824,1825,1826,1827,1828,1829,1830,1831,1832,1833,1834,1835,1836,1837,1838,1839,1840,1841,1842,1843,1844,1845,1846,1847,1848,1849,1850,1851,1852,1853,1854,1855,1856,1857,1858,1859,1860,1861,1862,1863,1864,1865,1866,1867,1868,1869,1870,1871,1872,1873,1874,1875,1876,1877,1878,1879,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009
Madagascar,434.14,,,,,,,,,,,,,,,,,,,,434.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1383.72853553688,1413.63403630419,1443.01171485358,1471.77445818754,1501.16591118585,1531.0523522227,1560.0295144475,1589.20274959775,1618.50351729543,1646.63219054309,1637.51063855033,1638.92737375836,1643.38711031056,1594.74474326159,1624.24224370382,1583.08397768704,1581.85845534295,1634.04728249748,1707.69901082894,1733.68115730901,1784.13124138118,1812.57446176615,1748.56298249571,1663.95121381204,1657.87468619686,1638.76120860778,1547.31209960381,1544.22858631212,1465.12251706296,1566.07883766865,1535.57497741155,1364.72024811644,1302.87865831378,1277.04858137521,1196.05646168176,1188.84479601534,1163.49544862605,1155.44194797981,1140.36101853922,1152.55181628881,1163.03725366026,1058.67537184966,1040.67619037311,1031.86373312919,1001.86789775054,989.139358755543,980.055394230111,986.295895565516,994.299715836367,1010.13964794541,1027.08891666347,1056.2142788228,894.637082240952,953.053654032524,973.587749792465,988,1009.65447309124,1044.08913927267,1088.44437908327,1006.9046222289
Malawi,360,,,,,,,,,,,,,,,,,,,,360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.596600040602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.469480408591,360.937883983614,369.165080184652,377.466468054118,385.805299661363,384.805927684021,408.519435814949,416.369806434343,422.152483055313,427.442051786361,428.704436992187,439.598155364315,427.901085552218,409.479145979586,390.217881251481,431.946519463013,463.438648107973,495.514780566504,476.613551614027,493.745267279546,488.718839636851,544.846995740504,584.62197086861,616.277646828086,638.786086603442,643.603058204919,649.698217186966,663.223676607681,703.628664898516,715.756695843593,700.066594085107,645.553941894313,632.80392093599,640.174434527592,649.028927257039,678.850492931486,656.774219140022,635.51736336534,610.935053779269,605.504598888604,602.71562862723,630.143810408427,563.200014456331,607.602754651898,555.367818743862,653.332778406588,685.084880557351,692.275810259353,696.474442789795,705.875173606477,713.775007778363,667.788659318508,665.423118611784,674.880906881164,691.845660093534,691,769.196620175348,763.302755792455,818.38137865832,866.354714701315
Malaysia,750.126007680405,,,,,,,,,,,,,,,,,,,,750.126007680405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,824.434010319844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996.549571586801,1022.69412738132,1120.14722984014,1145.08022077647,1166.82166676987,1239.48293724592,1286.19555542178,1206.40854668447,1440.42711004494,1381.68444085218,1337.64046273199,1433.21303711429,1381.08863352346,1319.16528741852,1494.63795886115,1638.28205588804,1557.04317072619,1729.11023338863,2093.55809849525,2035.69697437638,1926.89291367582,1738.25389583034,1791.53221937175,1916.10343579999,1697.91988790493,1839.35184614247,1628.3248189557,1694.21068131286,2002.74145976967,1590.45956671726,1541.08400485929,2081.61409359242,,,,,1330.45902284331,1474.52822552665,1904.72941789597,1940.39457347959,1792.00602894218,1831.13289439129,1791.8558256431,1854.51864795052,1817.18736147156,1873.34629562384,1810.06699210139,1758.39975858701,1826.01600812111,1904.47874068522,1981.39846191816,2036.88494412953,2077.25554835818,2149.86722592838,2245.03090941943,2297.587909978,2277.74239637976,2416.9272345943,2495.5560119322,2587.35670433578,2713.46656457014,2849.09478009654,3185.69740536353,3345.32885191608,3295.77282521555,3621.68080263033,3827.92157107039,4069.94549744293,4301.40047888851,4550.58323824443,4758.28577867134,4920.35595081353,5096.79856545947,5360.36097423998,5172.79537697452,5108.0257191162,5249.80265267233,5577.66210606491,5960.92795739566,6386.01624539634,6838.19753775006,7277.9128022697,7815.29848627774,8342.8187506533,8961.56388871641,9644.79350981899,10132.9096413831,9191.52168752977,9553.51627288194,10161.4945670834,9994.61547790839,10206.9779374292,10597.636834135,11119.9027293725,11466,11933.7561772185,12459.5871210447,12818.8967968977,12387.674053109
Maldives,472.117608434615,,,,,,,,,,,,,,,,,,,,472.117608434615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457.038620431263,,,,,,,,,,,,,,,,,,,,699.726955132852,719.243705605875,719.321378903962,713.057855021312,735.039649331183,658.844891303985,645.157974450365,698.038140155599,778.182570967495,836.665715070504,963.69710506097,1046.14093414757,985.499267587191,1112.25196899884,1369.87850360009,1500.14408542116,1588.80882806519,1674.19727928591,1761.79627172866,1863.83592343036,2099.76987783587,2192.57286155022,2261.79978728544,2334.22473190974,2424.26380831507,2533.69868338089,2696.19914542649,2945.76530063311,3159.42020510928,3345.15797809395,3433.50142167624,3488.20925478799,3643.83180719401,3919.90568452353,4296.71984110147,4017,4598.79478461972,4931.92277244358,5240.39257835342,5081.78734913662
Mali,427.43,,,,,,,,,,,,,,,,,,,,427.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.952938821611,445.163282935908,452.336980730537,459.876814528042,466.940697088971,474.733182443298,482.42228358938,490.382186729897,498.210836338655,506.634554850232,510.585058825948,503.574378559479,496.174342779875,518.76800509075,532.172469062203,528.497104711856,539.178216509241,545.009887317155,553.242835477613,538.488985195711,559.074293756231,565.588429208514,581.368876095492,554.30201723889,528.302245616307,587.576420828661,651.720296017265,686.395269286341,659.179165358051,806.193791530149,700.85887611668,666.521019794908,618.014064079418,634.540445484988,651.275689096851,654.54493366706,683.762725800376,684.171557605076,670.50454699814,724.837352871922,716.226443101416,695.721501996626,739.014374959745,706.56743008078,709.851107750571,743.166343137578,757.763730620465,790.257984634946,809.919756168881,844.114836716044,854.72675560017,935.08056573939,951.409751780883,994.7111287722,993.119361750747,1027,1065.31509527689,1084.97025181362,1112.70573470912,1136.17471673913
Malta,515.504968449117,,,,,,,,,,,,,,,,,,,,532.886775636223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1525.79540119824,,,,,,,,,,2300.59022360423,2326.45854299247,2250.88141403788,2255.34053734104,2301.60857703725,2452.02178217668,2704.07263068748,2878.91296608915,3158.65825089458,3350.19286200082,3765.12290700162,3885.87630947324,4129.4912846335,4531.30513443101,4952.54677666753,5853.62270013788,6726.4315465888,7348.85574387849,7939.79646579025,8586.64150367489,9104.21712558304,9401.67721797112,9683.25022037571,9751.65575658739,10018.2571416018,10476.9703606951,10774.3977785289,11105.427479669,11937.8319912684,12805.7167191524,13494.4421338512,14216.3361837526,14745.520202923,15256.6262361989,15975.1172592489,16779.8234346067,17357.500032121,18048.1748759583,18581.027423019,19172.825700249,20276.195818638,19797.461392232,20162.8265773024,19966.6898144162,19873.9984823156,20410,21003.107353123,21666.8774599182,21934.7107880878,21327.8475316197
Marshall Islands,539.562981068131,,,,,,,,,,,,,,,,,,,,539.562981068131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729.443804923362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5921.84921949073,6525.07653574818,6262.75999812731,6054.98979119135,5994.59175982837,6124.65072432921,6039.61990355306,5390.95278413109,5502.12734305208,5424.6103150523,6028.32706110281,5907.79041365895,5489.37817696146,6408.95226911029,6918.16332232845,7242.24674431409,7024.01996748037,7462.28448097628,7617.30520403462,7589.85943656933,7385.09146204754,7187.05673737306,7112.24423320032,6203.27379055636,5872.60376789016,5649.47223794349,5462.36163723272,5698.07794573441,5787.7434174234,5919.99289526016,6016.83118873803,6227.95676363337,6206,6152.31845444697,6219.50243760067,6168.44471409833
Martinique,944.048575709882,,,,,,,,,,,,,,,,,,,,944.048575709882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.81679638963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3009.88841607868,,,,,,,,,,,,,,,,,,,,,,,10528.1116914888,,,,,,,,,,,,,,,,,11068.3481332592,,,,,,,,,,,13040.8201269218,13561.8099054638,13247.9023282136,13925.3273255945,14627.1251029271
Mauritania,374.38,,,,,,,,,,,,,,,,,,,,374.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,702.930020130246,723.072426316678,743.115909654181,763.012851233126,783.39557420883,804.196921076449,825.347023129712,846.120261299803,866.468960652608,887.895601938832,946.384134557159,1093.56246411855,1055.8960363744,978.004253193595,1252.61696832063,1406.6134972066,1393.98959309728,1421.14519311716,1523.6175186517,1476.6694908863,1604.03971178728,1593.13165059859,1586.85178075841,1462.94997506375,1585.20344191581,1457.61223649121,1545.63194559488,1497.49222300699,1462.29416976002,1498.59625048375,1524.94804760551,1547.69853759954,1481.15018919633,1516.6148504812,1372.50985832851,1376.15726001053,1416.14415353257,1421.60357641286,1435.10178218771,1448.60846497793,1393.45869708686,1389.86715301022,1361.36978404437,1380.38094169038,1396.87999407509,1422.1929401497,1470.89040490566,1483.1361359191,1495.13912463496,1510.80808749231,1540.84195354845,1561.91156177605,1579.01954328329,1619.46600165449,1654.89064263959,1691,1840.36051424009,1815.61242693345,1838.06195932136,1775.87015133341
Mauritius,799.61,,,,,,,,,,,,,,,,,,,,799.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.83788087894,1977.12916433976,1967.9557071341,1969.43516119638,2013.47238489866,2013.15284609166,2018.8628684883,2034.03798050184,2031.18880426368,2089.7970451574,2161.30765566998,2583.15188392514,2529.06748691198,2824.70835247881,2555.21198411403,2570.01934976536,2419.01862632616,2475.38756224701,2262.62120808182,2339.48112745896,2292.45758055229,2371.81180815901,2575.48415783213,2864.2321837277,3129.06345667507,3089.22013947252,3542.22128926174,3710.98296297352,3785.21601229897,3847.17922358449,3398.74380964666,3541.691634654,3688.03773888026,3664.69958543442,3799.59150978987,4026.3882100605,4386.07098222967,4783.58690305966,5062.20820094308,5233.97789399517,5547.92096468757,5841.66039514606,6058.2538461996,6398.27147112242,6617.21375751502,6783.9045984308,7068.83219885065,7425.70529490843,7804.35071384482,8149.82476601601,8290.94825766344,8801.58316817797,9021.81589373994,9564.70061776787,9931.83125927909,10155,10469.2465503338,10967.1282518992,11330.2979482428,11411.5283605606
Mayotte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9617.82172590264
Mexico,1053.60006513211,,,,,,,,,,,,,,,,,,,,1105.62582560681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,981.77793566922,,,,,,,,,,,,,,,,,,,,1472.81953679609,,,,,1649.10197584114,1675.4461495187,1762.71607534997,1838.09583490712,1721.61254337027,1709.31224725617,1837.59199232791,1686.64409249545,1857.22746640612,1869.63773330166,2043.53194523945,1998.23897224127,2093.88121651497,2067.86945926747,2106.17618029446,2102.02552210866,2017.75718921783,2000.95893047133,1880.29483533355,1883.54347622486,1856.03464336141,1999.11332175139,2084.69981714422,2165.94860223188,2252.3145998376,2395.46464185592,2386.88290339727,2404.06557935442,2447.87465275663,2368.9323245264,2477.54304618581,2586.2942451332,2430.89903247281,2406.83742388109,2274.99110064837,2095.66820449934,2128.79095928511,1774.35516358505,1944.06138766538,2041.55233940848,2157.92407856434,2292.81578779321,2328.96869805354,2326.41278034295,2411.19170294107,2402.90510373611,2570.6708684328,2644.11615465578,2669.15544768591,2813.56272844903,2824.37770689973,2932.21221404841,2952.45839358797,2992.76245950635,3074.33825908249,3293.77716320611,3447.10511945571,3478.12552882858,3380.65823593235,3614.57679744597,3810.52552168398,3953.72429040167,4131.54664116736,4224.16683632014,4220.45472831794,4433.08538374673,4512.0279601741,4581.60938468062,4803.87263267833,5213.60144426283,5384.9674917736,5584.86946813553,5754.7338828808,6036.64058755981,6222.4364433855,6450.92917673889,6486.91928240241,6809.4066895078,7130.33564607818,7322.16318472835,7519.0754991837,7630.73833148731,7674.92910837904,8156.86894755278,8734.87004368142,9319.56423316087,9890.21788445283,9611.14754111029,9063.13555327676,9177.23468432165,9184.98956794598,8713.36154076207,8688.15600302276,8628.25723491771,8815.26807466373,9103.39235170007,9315.66065991881,9472.38429464356,9482.49082312823,9733.59235214247,8954.52424759647,9274.69879980724,9767.29752993649,10108.772095505,10358.7968552724,10894.5144774011,10763.0809072141,10742.440529834,10778.2077065436,11118.6897555775,11317,11772.0806659426,12057.9746705584,12135.3304994892,11250.367255028
"Micronesia, Fed. Sts.",553.052055594834,,,,,,,,,,,,,,,,,,,,553.052055594834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,747.679900046446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3428.19164947207,3469.53012076869,3495.17626692958,4682.78446251421,5384.38078220253,5331.3060779491,5247.18693905048,5234.54568004228,5358.55388778284,5290.99595945912,4748.18544548398,5037.39161330879,4745.82539117684,4692.93512281351,4372.6365743637,4958.07929051146,5220.77627013616,5205.1004790444,5399.41848551946,5316.17093260763,5408.70650595754,5603.01847843831,5659.93018850525,5899.17060906874,5898.4779589175,5918.55903400397,5582.7401683684,5238.14402213777,5217.37272857471,5053.20305113294,5530.15570851458,5543.41323275597,5565.14687807459,5534.02035609082,5458.98936031183,5508,5399.21971772718,5189.38757155114,4994.56088066693
Moldova,617.117749013522,,,,,,,,,,,,,,,,,,,,630.113450889538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1404.57012568347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2752.30446876208,,,,,,,,,,,,,,,,,,,,,,,4267.56668726649,,,,,,,,,,,,,,,,,4903.82626038277,4018.45364560406,2839.9439399718,2798.53997365701,1932.28202912705,1906.77362812249,1797.92499019975,1830.29436011245,1713.62148572276,1656.77279237283,1692.09417745754,1794.94083354396,1933.64725050511,2053.17288728649,2201.6439985651,2362,2482.25256433545,2562.9634232659,2769.37034345943,2593.4167820241
Monaco,1260.12325620895,,,,,,,,,,,,,,,,,,,,1302.61211822188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3856.48329468288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19522.5056329088,20383.4036816105,21153.4061492754,22368.2202542792,23198.7224222309,22829.3065617562,23715.1195126984,24445.1240525957,25308.4043368103,26097.758191712,26422.0606116238,26534.557943028,27035.810249071,27205.0255076845,27452.7937451467,27768.6194698456,28289.56782102,28834.1668187142,29994.7424300529,31073.5278403144,31717.2025126593,31858.5599454676,32106.9569569223,31636.858669005,32171.5805370688,32702.5376769019,32938.78192707,33566.7466682106,34634.6311984859,35647.6356293156,36879.8315976641,37360.8494515994,37511.9283868165,37669.3720493131,38346.2191013383,38761.1540393883,40618.2108100403,46417.2087136468,50910.6612582325
Mongolia,606.925928048747,,,,,,,,,,,,,,,,,,,,606.925928048747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.129463033959,761.580928076313,786.566857511047,809.497260776318,834.526321020207,859.067247615319,884.550611687107,912.662608475824,939.233586688095,967.774012924894,996.667736424826,1026.26775373462,1056.35395795218,1089.39332473147,1121.78397466228,1155.33843301296,1189.0637219535,1226.04113022979,1262.51889680248,1299.59775856075,1339.73776721214,1380.61431840385,1421.74197480154,1464.19425918082,1508.41545225924,1553.03175040542,1597.77021683989,1647.51166544592,1697.0046092319,1748.19381096882,1799.9989181102,1897.48910301428,2000.60313864286,2059.48268013188,2122.46679045574,2182.37724102142,2322.06863679633,2338.00830366263,2391.14213592936,2389.38092553238,2268.59925437539,2011.75557382486,1785.40201637317,1705.62171363083,1723.84182367351,1814.11037222402,1841.20191319884,1902.25210043668,1958.20413210936,2009.38319758918,2017.51431745046,2061.51428200358,2140.73932295959,2269.91768328106,2487.43262595384,2643,2834.8899561324,3081.2014814307,3306.54686970111,3205.17235797167
Montenegro,1112.35754100632,,,,,,,,,,,,,,,,,,,,1135.69232864938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1094.95931109869,,,,,,,,,,,,,,,,,,,,1541.03218376255,,,,,,,,,,1648.82805356478,,,,,,,,,,1932.0182725485,,,1932.06854289329,,,,,,,1885.05573182873,1903.64729188649,1931.67157910575,2003.47861335936,2116.99356036487,2189.64362167735,2309.38420560881,2239.7147790602,2402.3827510491,2493.64389671271,2410.08484362976,2304.64462825984,2061.46572687781,2096.39780010279,2144.62345476866,2083.3458696101,2321.65233255995,2327.82470144592,2479.5196651811,2580.66861193076,,,,,,,,2404.61777846683,2830.52324639201,3067.98628574545,2835.13355696004,2908.56565601659,2647.58560128404,3002.87071857574,3129.38365502689,3285.44334056192,3183.95077088021,3682.25990317667,3802.03831298191,4229.4322285646,4454.80397449934,4609.26921225172,4649.59378524295,5084.00555124561,5518.98186272882,5612.90375685117,5858.71560155853,5907.8509371226,5981.88331158432,6598.61456915008,6863.11023445912,7587.58963515136,7778.41401708091,7970.88565054126,8919.25664505088,8840.84918591442,9028.63349327422,9595.9299054986,10037.7339301294,10636.1346465075,11083.4555705554,11213.039816969,11222.5876161042,11255.652903629,11477.6320703329,11509.8415364626,11921.3463404616,11732.5101745741,11516.4612765053,11320.8333604996,10455.6687860778,9245.91915842519,7003.33903749668,4393.41911722959,4398.21021583985,4947.29329003049,6193.74165340729,6465.61334876541,6637.47148986578,6013.14209461666,6185.69002627978,6311.8200285124,6557.19428156125,6892.29935439426,7374.9665959976,7833,10315.8783954861,11428.3578989007,12257.7885880292
Montserrat,620.534968471063,,,,,,,,,,,,,,,,,,,,620.534968471063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1144.91802502562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5848.6592973061,5984.78152817442,6076.25134973659,6207.29167438971,6429.01761677127,6722.29552234698,6606.79084906292,6492.38421962753,6872.05368137266,7669.63460179676,8469.81855236487,8775.20991714567,9222.92064605513,9067.28979284411,9336.8979485839,10015.9980242457,10440.4602574583,11010.0453946358,12245.8566049257,13324.6996988285,15305.6167009045,12070.9683045719,12283.4153760078,12543.6356423747,12862.102009852,12441.5371857256,10707.2060355791,9815.6915716633,10508.8797434369,11449.2965586721,12744.8603150596,12695.2530343243,13378.15232882,12178.7808922357,12126.2975295742,11579.638027569,10617.5444780732,10765.033659627,11973.0195144528
Morocco,497.246254679104,,,,,,,,,,,,,,,,,,,,497.171858289261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.134610844412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821.372673836599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1683.1016467535,1686.17487469386,1688.20357011054,1698.27730908106,1707.29259089875,1715.25546796752,1678.43035383831,1642.00231428718,1606.28399162353,1570.98360934218,1536.61829763031,1551.34995332823,1566.35349344229,1581.36357049712,1596.53516910242,1612.12026232108,1660.7573058483,1711.04477012934,1762.61914395764,1815.23715910824,1869.14015283666,1924.99264432514,1930.19497523249,1959.40635077731,2024.80289187948,2117.48332690898,2304.25502030628,2370.61997554666,2392.58669963224,2453.98065626136,2627.70407831078,2508.85284875099,2702.62035561072,2616.82721220803,2655.20586470016,2748.95832916588,2889.60662707485,2755.04699144126,2963.85359608122,2960.34592836184,3002.10268451985,3138.29766794132,2948.04725203193,2857.36406581142,3090.03246033653,2828.67452474367,3112.22818683477,2982.10185830066,3156.7938274582,3097.01645677116,3073.42657717306,3211.29054594171,3258.49558397597,3400.37442674966,3519.45649486359,3547,3774.76864346723,3832.92145887946,3990.75280336625,4162.92839602151
